Length,Time (ms)
20,0.000189812
19,0.000188578
21,0.001307321
20,0.000774945
21,0.010587991
21,0.001841122
20,0.000553923
20,0.000831512
20,0.000018177
21,0.000432109
21,0.00131059
20,0.000112045
21,0.000633136
21,0.011589904
20,0.000876968
19,0.000324216
21,0.000538835
20,0.001161669
20,0.000178563
20,0.001989157
21,0.00262042
20,0.000097633
20,0.000248757
20,0.000356087
21,0.000707617
20,0.000070637
21,0.000436278
20,0.002493055
20,0.000689603
20,0.000198574
20,0.00039965
21,0.001480154
19,0.000041552
20,0.000392608
20,0.000081672
21,0.000467286
21,0.00043731
21,0.001434754
20,0.003329425
21,0.001222766
19,0.00317392
20,0.001529676
21,0.021735015
21,0.018501713
18,0.000911127
20,0.000239468
18,0.000021041
21,0.001204283
21,0.001553961
20,0.001216
20,0.000446126
20,0.000296363
20,0.00062645
20,0.000090196
21,0.01877017
20,0.000133422
20,0.002787614
20,0.000132602
21,0.001976981
21,0.000684783
21,0.001193308
21,0.010023673
21,0.002629685
20,0.000489048
20,0.000249908
19,0.001315049
21,0.000984634
19,0.000370619
21,0.002060344
20,0.002196491
20,0.004487463
21,0.003566827
21,0.001849477
21,0.00046923
20,0.000361492
21,0.001537721
20,0.000753448
21,0.00042958
20,0.001040118
19,0.000290578
20,0.011645116
21,0.000806782
21,0.005347881
21,0.001056805
21,0.003707075
20,0.001213706
19,0.000195317
21,0.011470624
20,0.006900646
21,0.00054946
21,0.000647621
20,0.000187601
21,0.000981224
20,0.002561823
20,0.000345057
19,0.000373496
21,0.001991459
21,0.000894249
21,0.006847984
21,0.000995245
20,0.000492337
20,0.008142347
20,0.005705125
20,0.002220042
21,0.000662362
20,0.000381969
21,0.011583406
21,0.000558586
21,0.000478215
21,0.001324468
20,0.000657073
19,0.00004821
20,0.00002671
21,0.000598536
19,0.002203172
20,0.000475466
19,0.00240192
20,0.001193205
21,0.00062876
21,0.0107749
21,0.000949797
20,0.000051029
20,0.00093815
20,0.000348754
20,0.000058721
21,0.001595785
21,0.001430887
20,0.004981672
20,0.0005652
22,0.011963828
20,0.000290048
20,0.0000852
20,0.000979904
20,0.00427276
19,0.000055515
20,0.013685282
21,0.003662981
21,0.000655494
19,0.000163531
21,0.001397419
20,0.000200123
21,0.001286522
21,0.002016268
20,0.001660567
20,0.001033326
21,0.003359093
21,0.002554993
20,0.006314353
19,0.000285308
21,0.007538589
20,0.000593987
21,0.001653259
19,0.002659679
21,0.000617116
20,0.00005318
21,0.001781406
21,0.001542709
21,0.00218155
20,0.000563163
21,0.001988522
20,0.000326975
20,0.001277492
21,0.002248081
19,0.000122028
20,0.000881812
21,0.001521228
19,0.000552586
20,0.000101679
21,0.001950569
20,0.000021833
21,0.008327645
20,0.000183337
17,0.000026081
20,0.000162763
20,0.000200416
20,0.000756476
22,0.00801449
20,0.000107856
20,0.000162439
21,0.003533625
20,0.015167904
21,0.001162054
21,0.001169169
20,0.000234518
20,0.016786144
20,0.000178614
20,0.000163718
20,0.000042214
20,0.000916165
21,0.00171962
21,0.018939315
19,0.002510347
21,0.003222964
20,0.000389912
21,0.001346106
20,0.000114945
21,0.00204536
20,0.001343935
21,0.000434634
21,0.003362547
19,0.001366564
20,0.000126943
21,0.000893963
20,0.001102908
21,0.000478479
21,0.002021715
21,0.015119695
19,0.002054097
21,0.000919344
21,0.019322264
20,0.000098477
18,0.000402849
21,0.000589166
20,0.000118152
21,0.000603488
20,0.000595004
21,0.001142968
20,0.000132392
20,0.007768769
21,0.011871092
20,0.00020687
21,0.00224111
21,0.001019792
21,0.000750343
21,0.000736873
20,0.000199559
21,0.002042595
21,0.0016572
20,0.000537483
21,0.000631941
20,0.000129348
20,0.000212055
19,0.001470267
20,0.004102138
20,0.002401975
21,0.000653814
21,0.000485233
20,0.000029576
19,0.000100793
21,0.001442402
20,0.000159447
21,0.003232257
22,0.008032378
21,0.002570277
19,0.000059886
20,0.000174015
21,0.003553071
21,0.001481812
21,0.000941219
20,0.008000562
21,0.00064816
21,0.002048237
20,0.002023916
21,0.001662056
20,0.000032678
21,0.011468066
20,0.000248881
20,0.007857827
21,0.001784
21,0.009678766
21,0.000419727
21,0.004482314
21,0.002516039
20,0.002041316
19,0.000751966
20,0.003882666
20,0.000032942
20,0.000695272
19,0.001566803
19,0.000028789
20,0.000120344
21,0.000860306
21,0.006263637
21,0.001158022
20,0.000212387
21,0.000979687
21,0.010190101
19,0.000357262
21,0.001282408
18,0.000900742
20,0.000916056
21,0.000746738
20,0.000819442
21,0.001037039
21,0.002293224
18,0.000046982
21,0.011946373
20,0.000076454
20,0.002043205
21,0.00109573
19,0.000147058
21,0.001867493
20,0.008804356
20,0.000021181
21,0.000439832
21,0.00056198
19,0.000055595
21,0.001662033
21,0.001512995
20,0.000928041
21,0.001221508
21,0.008914448
21,0.004469092
21,0.001734488
18,0.000049566
21,0.002178876
20,0.0006548
20,0.000102728
21,0.000462881
20,0.000118675
20,0.000165449
21,0.000397864
20,0.0006528
20,0.00032201
21,0.000254768
21,0.000846983
21,0.001669997
22,0.009317194
20,0.001490057
21,0.000769852
20,0.000847436
20,0.007986331
21,0.001468385
20,0.00011755
20,0.002013753
20,0.000159772
21,0.000628776
19,0.000260655
21,0.00222988
21,0.000289956
20,0.011913377
21,0.013762636
20,0.000514248
20,0.000044849
20,0.007703794
21,0.010205703
21,0.016978987
21,0.000777816
20,0.000227481
21,0.001004433
21,0.000603929
20,0.00043052
21,0.006223337
21,0.002342429
21,0.000455191
21,0.000635599
21,0.002079073
19,0.000238852
19,0.000251649
20,0.00059871
20,0.00020995
21,0.001085937
19,0.000120615
20,0.000811838
21,0.001101422
20,0.000485335
21,0.000424006
20,0.000083376
20,0.000723881
22,0.005448982
20,0.000943689
20,0.008792334
20,0.001476443
20,0.000970355
20,0.000143917
21,0.001396092
20,0.006921333
21,0.000766393
20,0.000107979
21,0.001073392
20,0.000051337
20,0.000062782
21,0.000780038
20,0.000203181
20,0.000078913
20,0.000049435
21,0.002262174
21,0.011997604
21,0.001030781
20,0.001418517
21,0.000778095
21,0.000616883
20,0.000587498
19,0.000043677
20,0.000026219
21,0.001658518
20,0.000091489
21,0.000664897
20,0.00034611
20,0.000971487
21,0.00155008
21,0.001765367
20,0.001116668
21,0.000675293
21,0.000743081
21,0.001175235
21,0.009479568
20,0.012279813
20,0.000273266
20,0.000288394
21,0.007611809
22,0.010186715
19,0.000022076
21,0.002579361
20,0.000509353
21,0.001626288
21,0.001217023
21,0.002383405
22,0.005191412
20,0.003029383
20,0.000437918
20,0.000071329
21,0.001637118
20,0.000267317
21,0.015288139
21,0.006768979
21,0.000927552
21,0.012779712
21,0.000489576
21,0.000819139
20,0.001766883
21,0.000948398
20,0.002701296
21,0.000986526
21,0.003427547
19,0.000026936
19,0.015002834
19,0.000533431
21,0.000465195
20,0.001972302
20,0.000139668
20,0.0012949
20,0.000273193
21,0.000594578
20,0.009191113
20,0.000922653
20,0.000241138
21,0.002794023
20,0.00789221
20,0.000122984
21,0.000537706
21,0.002176708
21,0.000937822
21,0.001326485
21,0.001564794
20,0.000492636
21,0.000856559
20,0.001415724
21,0.000741494
22,0.006574509
20,0.001106352
20,0.010510416
19,0.000040293
21,0.001005976
20,0.000289533
20,0.000354221
20,0.007412883
20,0.000933898
20,0.000147149
21,0.001726315
20,0.009207488
20,0.000076236
21,0.001501545
21,0.001497192
20,0.000662837
21,0.0011926
20,0.000911488
19,0.000027173
20,0.00013792
20,0.000189463
20,0.006771474
21,0.000810219
21,0.001157461
20,0.002911316
21,0.001288505
21,0.015541742
21,0.011821993
21,0.00045824
21,0.000764806
20,0.007863384
21,0.001630161
21,0.000611505
20,0.005942029
20,0.000043911
20,0.000047852
21,0.001203111
19,0.001441031
22,0.011021317
21,0.001313556
20,0.000479962
20,0.000170665
20,0.002037227
20,0.001580152
20,0.000314295
21,0.00047225
21,0.007778362
21,0.001568259
21,0.00141107
20,0.00102519
21,0.001163109
21,0.000605295
20,0.001059483
21,0.001095895
21,0.003353191
19,0.000027545
21,0.000785758
20,0.000119993
20,0.000029742
21,0.000871185
20,0.001438277
20,0.009155202
20,0.002003642
21,0.001918206
20,0.000030513
20,0.000607589
20,0.000042121
21,0.002025643
21,0.00208634
21,0.000407776
20,0.000023499
20,0.001255102
21,0.002752335
20,0.001286514
19,0.006616678
20,0.00012952
21,0.002475451
20,0.00011883
20,0.001917469
21,0.001058125
21,0.007653041
21,0.001254669
19,0.000280792
21,0.000713001
20,0.000039207
20,0.000439402
20,0.004296567
21,0.000672687
20,0.000723408
21,0.001647974
19,0.001134293
20,0.000117247
20,0.000586218
19,0.000649562
20,0.000982584
20,0.001303771
21,0.016600414
21,0.010012577
20,0.000276851
21,0.000842599
21,0.001153799
21,0.001638533
21,0.002116764
19,0.000100671
21,0.002837148
20,0.004806399
21,0.000963399
20,0.000172326
19,0.009362941
20,0.000346284
20,0.001194028
20,0.00063228
21,0.002381466
20,0.00058327
20,0.000121715
20,0.000106656
20,0.005477011
19,0.000117572
20,0.001496589
21,0.001392166
21,0.000898741
20,0.000093404
19,0.000027923
21,0.008731287
19,0.000459602
20,0.001222517
21,0.001593592
21,0.001696002
20,0.000051998
21,0.001960338
21,0.001083323
20,0.000323081
19,0.000042872
20,0.000445928
20,0.000332333
21,0.000408243
21,0.001058971
21,0.012988121
21,0.018408226
20,0.00077771
21,0.001148814
20,0.006668058
18,0.000026783
19,0.002667079
21,0.000908428
20,0.000037275
21,0.000783386
20,0.000399687
20,0.003534551
20,0.000384286
21,0.007927502
19,0.00034834
20,0.000788856
21,0.017224543
20,0.000160936
21,0.000811618
21,0.002178692
21,0.001865473
22,0.007971265
19,0.000033404
20,0.000450629
20,0.000810049
20,0.00096067
20,0.000103502
20,0.000897439
20,0.001189119
20,0.002283223
19,0.000083993
21,0.011866521
21,0.009602484
21,0.008390569
20,0.000481006
21,0.000821877
19,0.003644719
21,0.003125041
20,0.000985326
21,0.000641477
21,0.000681666
19,0.005541423
20,0.000488285
20,0.000049475
20,0.006740607
19,0.00003975
21,0.000714747
20,0.000725986
21,0.001144424
20,0.000182107
21,0.003424888
20,0.001355602
21,0.000468673
21,0.015987271
20,0.002551291
21,0.000908045
20,0.000234296
21,0.001766279
21,0.002766195
20,0.000290313
20,0.001899672
21,0.002096794
20,0.000299279
20,0.000110267
20,0.000227306
19,0.00005859
21,0.001109175
22,0.008873798
19,0.000088841
20,0.002055326
21,0.001609914
21,0.000597913
20,0.000965502
20,0.000906561
20,0.003005372
19,0.000249493
21,0.0014297
19,0.000576178
20,0.002082158
21,0.000981337
20,0.000878317
20,0.000039462
21,0.001388553
20,0.005690496
21,0.001432372
20,0.000080132
22,0.008714786
19,0.003163457
20,0.002557997
19,0.000035964
20,0.000575977
20,0.001053047
20,0.00065619
20,0.003749357
20,0.000399357
20,0.000850973
21,0.024376959
19,0.000951446
21,0.001529008
20,0.000676066
20,0.001459307
20,0.005136604
21,0.001520161
22,0.008168144
20,0.00045876
21,0.000855388
20,0.000335286
18,0.000083571
21,0.002611893
20,0.000423355
20,0.000210864
20,0.000100099
21,0.001082842
21,0.001157282
21,0.001031387
21,0.000944937
19,0.001058205
20,0.001265285
19,0.001065652
20,0.000447056
20,0.000933414
20,0.012208559
21,0.001059895
20,0.000660125
18,0.0058491
19,0.001974183
20,0.000489542
21,0.00234155
21,0.000898415
20,0.001466153
21,0.00173457
21,0.000610695
21,0.002156702
21,0.000608243
20,0.000102244
20,0.000062731
19,0.002426361
20,0.00387195
20,0.001018064
21,0.00286882
21,0.000830116
21,0.005102275
21,0.002328537
21,0.000937925
20,0.000341429
20,0.002374703
20,0.007305512
21,0.001076989
20,0.000080014
21,0.001160795
20,0.002958239
19,0.000216995
20,0.001277847
19,0.0071143
20,0.001924873
21,0.002690191
21,0.000700542
21,0.000783989
20,0.001653804
21,0.010407629
20,0.003647374
20,0.000677704
20,0.001773524
21,0.001513585
19,0.000573849
21,0.00611349
21,0.009844165
20,0.001387779
21,0.021764059
21,0.000811131
21,0.001861816
20,0.00038044
21,0.000732091
20,0.000030355
22,0.004127501
20,0.000055386
21,0.001917765
21,0.01794458
21,0.001644585
21,0.000583112
20,0.000104003
19,0.000048001
21,0.002801415
20,0.001122997
20,0.000914921
21,0.000868164
21,0.001493628
21,0.001291111
20,0.000788788
20,0.000219625
20,0.002559142
21,0.000786438
20,0.000066546
18,0.004372038
20,0.000251685
21,0.009230098
20,0.000057321
21,0.000631887
20,0.000054265
21,0.002245153
21,0.000798116
21,0.00119252
20,0.000057443
20,0.00625189
20,0.000552622
21,0.012244558
21,0.000640574
20,0.000127467
20,0.000138533
20,0.002424
18,0.000387117
21,0.000674835
21,0.00129872
20,0.000991171
19,0.004434915
19,0.000321546
20,0.001170082
21,0.001580213
20,0.000553603
21,0.009664377
20,0.000226312
20,0.001077287
21,0.001086434
20,0.000222476
19,0.000207455
21,0.000574606
21,0.000936125
21,0.00142642
20,0.000230898
20,0.000074495
20,0.003063269
20,0.000499147
21,0.000742255
19,0.000041673
20,0.002781765
21,0.006131431
20,0.00102416
21,0.008134518
21,0.00110336
20,0.000525852
21,0.015218652
21,0.000959756
21,0.002276506
21,0.002341087
21,0.005203677
21,0.001312982
19,0.000059229
20,0.000679646
21,0.00574429
20,0.000441351
21,0.019468105
20,0.000809158
21,0.000617656
21,0.012428522
20,0.000163504
20,0.000015462
21,0.002407884
21,0.002419703
20,0.000656956
21,0.013853446
20,0.000133911
21,0.000672414
20,0.000055189
20,0.009443627
20,0.000032266
20,0.000063327
20,0.00025482
20,0.000024741
20,0.000266068
20,0.000035875
20,0.001269928
19,0.00307056
20,0.000879656
21,0.000731452
20,0.000400541
21,0.001032559
20,0.000481499
20,0.000453702
21,0.000763802
21,0.000725444
21,0.000769272
21,0.001970718
20,0.00036719
20,0.00067516
20,0.008299025
21,0.003219048
20,0.012289103
21,0.001213853
20,0.000493687
20,0.00054126
21,0.000331812
21,0.00058483
20,0.000106133
21,0.001027269
21,0.00373292
20,0.000882706
19,0.000812436
19,0.000048257
21,0.000452712
20,0.005038504
18,0.000102598
20,0.00046105
21,0.001261829
20,0.000446485
21,0.000724849
21,0.001723895
20,0.000479554
20,0.000200576
21,0.002131413
20,0.001002645
21,0.000793779
20,0.003690621
20,0.000186135
20,0.001835448
21,0.000667527
21,0.023528005
19,0.003556387
20,0.000070266
20,0.000820931
21,0.001051213
21,0.000841058
21,0.001368337
21,0.000867008
21,0.000627432
21,0.001270026
20,0.0005529
20,0.012814196
21,0.00035228
21,0.002406202
21,0.002799115
20,0.000178477
21,0.001088216
20,0.010058078
19,0.002344157
20,0.000095925
20,0.001593894
20,0.000080155
19,0.000093823
21,0.001146177
19,0.000094772
20,0.000064772
20,0.001088546
21,0.000905623
20,0.000026789
21,0.001116935
21,0.00234469
19,0.000863341
21,0.001430269
21,0.001958485
20,0.000046677
21,0.000876318
20,0.000287717
20,0.001365367
21,0.015912656
21,0.002696013
20,0.000707168
21,0.000789457
21,0.000820152
19,0.000191544
19,0.000039009
21,0.001393499
21,0.002535386
21,0.000986208
21,0.001155368
20,0.000370463
21,0.000852023
21,0.003270907
21,0.005360083
20,0.000819734
21,0.007138607
20,0.004940248
21,0.001244887
22,0.021957971
20,0.00005195
20,0.003595154
21,0.000966221
20,0.000345899
18,0.000013882
20,0.000383154
21,0.00138539
20,0.000038882
20,0.000761281
21,0.0019535
21,0.001794692
20,0.000145258
20,0.000406758
21,0.002002099
20,0.000350593
19,0.005665252
20,0.000199611
21,0.008194352
21,0.00103977
20,0.001606461
21,0.00101577
20,0.000109971
19,0.000233574
21,0.000719016
21,0.000591412
21,0.001005679
20,0.005540342
20,0.001840778
20,0.00147882
19,0.000087073
20,0.001600205
20,0.00084617
20,0.001039488
20,0.001063544
21,0.000895543
21,0.003461434
21,0.009776626
21,0.001205165
20,0.000116695
20,0.00028364
21,0.001028127
20,0.000308875
21,0.000887953
21,0.013925102
21,0.001960723
21,0.001058728
19,0.000156631
19,0.000166252
21,0.018638508
20,0.000321043
21,0.002005483
21,0.001158405
20,0.000054384
19,0.000149475
21,0.011733356
17,0.001262457
20,0.005669148
20,0.003622457
20,0.000642159
21,0.012195615
21,0.001736182
20,0.000243846
19,0.000034577
21,0.002638497
20,0.000452953
20,0.000137617
21,0.001884468
20,0.00045975
19,0.00014693
21,0.001200711
21,0.004364691
20,0.000320181
21,0.001225097
20,0.003079485
21,0.014879118
20,0.002345617
20,0.003340332
20,0.0000391
19,0.000538649
21,0.00145763
20,0.000924807
21,0.012675695
21,0.001988764
21,0.004177746
21,0.001889898
21,0.000643791
19,0.000087086
21,0.012386528
21,0.001240028
21,0.002396565
21,0.000572333
19,0.000550989
20,0.000312132
19,0.000764872
21,0.001115796
21,0.00100605
22,0.008193851
21,0.000345226
21,0.000292538
20,0.000232988
19,0.001434991
20,0.001735524
21,0.000427379
21,0.001166391
19,0.00318528
19,0.000036496
21,0.00050094
21,0.001363623
21,0.000413319
21,0.002685274
20,0.000029131
20,0.002129471
20,0.016116905
21,0.001384776
20,0.000578902
21,0.000614898
21,0.002105075
20,0.000379806
20,0.00066362
20,0.001491009
21,0.001124107
20,0.003525946
21,0.000626141
20,0.008608807
20,0.000103125
20,0.00005203
20,0.000033563
21,0.00117961
21,0.01218578
19,0.000462345
21,0.002340494
21,0.001136594
21,0.001456492
21,0.001981417
20,0.000175253
21,0.001448506
21,0.000960301
21,0.008761214
21,0.000430798
19,0.000039177
22,0.007394145
21,0.000376156
21,0.00023809
21,0.00064108
21,0.000413965
21,0.001167563
21,0.000554885
20,0.000434738
21,0.00084156
21,0.000815059
21,0.001351539
20,0.000193082
21,0.001040777
21,0.001334752
21,0.01209996
21,0.001067815
20,0.001593032
19,0.001766376
20,0.00329159
21,0.001334744
20,0.000308397
20,0.00885438
21,0.002251706
21,0.021447611
20,0.000069586
20,0.000549899
20,0.003970723
19,0.000454614
19,0.001292468
20,0.001154878
20,0.000919954
21,0.000890874
21,0.002485099
20,0.000232553
21,0.000571074
21,0.000887039
19,0.00014518
21,0.000845693
21,0.000545202
21,0.001061322
21,0.001343292
21,0.001479019
20,0.000914459
21,0.014796904
19,0.006731292
21,0.001361764
20,0.00533064
20,0.000067834
20,0.000425546
19,0.000556274
21,0.001169414
21,0.000493391
21,0.000974282
21,0.003034636
20,0.002103139
20,0.000251138
20,0.000066515
20,0.001600401
20,0.00068533
20,0.00327272
21,0.00100012
20,0.000033423
20,0.000830839
21,0.001127629
20,0.000643812
18,0.000873875
21,0.015453837
20,0.000031296
20,0.002684185
21,0.000387676
21,0.000399156
20,0.000077854
21,0.000883785
21,0.000557311
21,0.002417962
20,0.000834433
21,0.001020253
20,0.000611291
19,0.000774399
21,0.008866643
20,0.000103236
20,0.00006069
21,0.00609297
19,0.001235642
21,0.003535353
19,0.008445114
21,0.001244762
20,0.00037963
21,0.00048571
20,0.000754692
21,0.000321057
20,0.007523943
21,0.000555704
21,0.000685643
21,0.004020813
21,0.000575221
21,0.005147715
21,0.015211349
20,0.000181998
21,0.00142416
21,0.000433311
20,0.000049694
21,0.001722302
19,0.000045947
18,0.00972763
21,0.007796643
20,0.000122025
20,0.000081515
20,0.00050788
20,0.01321866
21,0.000769775
20,0.001495246
20,0.005251508
21,0.001060996
21,0.018427879
21,0.000249557
21,0.001207001
20,0.000054526
21,0.000968278
21,0.000235669
19,0.001119587
21,0.008890927
21,0.000797808
21,0.007546229
20,0.000103316
20,0.002645318
21,0.000712289
20,0.011668644
21,0.001165262
21,0.015829135
20,0.000724986
21,0.000739956
19,0.000076843
20,0.0060807
21,0.011760569
20,0.000132128
20,0.003504971
21,0.001025857
21,0.012125945
21,0.000486725
18,0.000038273
21,0.000555041
20,0.000208322
21,0.013496193
20,0.005089853
21,0.000552412
21,0.002882547
21,0.008457974
20,0.004444005
21,0.000556954
19,0.00220359
19,0.001162437
20,0.000063997
20,0.000286907
20,0.002319176
20,0.000119202
21,0.001988657
21,0.008430963
21,0.001300219
19,0.000220152
20,0.00134528
20,0.000181818
20,0.000386896
21,0.013770963
21,0.003984564
19,0.000117712
20,0.00032489
20,0.001208525
21,0.022005422
21,0.012633223
21,0.002822976
21,0.000697777
20,0.001589554
20,0.000031026
20,0.005595232
22,0.008365279
21,0.001059784
21,0.001260042
20,0.000560548
21,0.009608347
19,0.00081124
21,0.001174884
20,0.001060837
20,0.000243455
21,0.000438264
21,0.001739477
21,0.002406355
20,0.001588596
21,0.000522596
21,0.000761165
20,0.000289123
20,0.000641711
20,0.001156475
21,0.002412114
21,0.001966972
20,0.000164986
21,0.023050229
21,0.002962117
21,0.001630335
19,0.000078253
18,0.000403946
21,0.000794577
20,0.00090064
19,0.000129335
18,0.000084005
21,0.001641769
20,0.000139787
20,0.001326603
21,0.01347165
21,0.00117528
21,0.001196828
21,0.002260988
20,0.000463576
21,0.023661389
21,0.001364665
21,0.008926045
21,0.00227675
21,0.001630399
21,0.001045132
21,0.001792857
21,0.00182507
20,0.000978672
20,0.006862207
20,0.000042698
20,0.020966415
20,0.000262535
21,0.015371846
20,0.001982835
21,0.010561092
21,0.000986038
20,0.000171072
21,0.000714835
21,0.001025707
21,0.012727969
20,0.006811583
21,0.005944905
22,0.003845319
21,0.000674214
20,0.00202907
20,0.00052267
20,0.000139562
21,0.005840148
20,0.000881395
20,0.009968807
21,0.001092629
21,0.000935049
20,0.000399399
21,0.001290773
20,0.001327282
21,0.001731074
20,0.009662703
20,0.000772178
21,0.012566692
20,0.001190871
21,0.001028053
21,0.016383438
20,0.001375141
20,0.00564789
20,0.000210657
20,0.000101102
21,0.002157191
21,0.009546384
21,0.002896037
21,0.001211014
19,0.00243215
21,0.00032202
21,0.00126141
20,0.000563566
20,0.000375599
19,0.000063276
21,0.001744469
20,0.000532365
20,0.000476241
19,0.005671492
20,0.000109909
19,0.000614496
18,0.000303461
20,0.000094359
21,0.000816259
20,0.000172051
20,0.000327901
20,0.000030843
20,0.000171332
21,0.000368541
20,0.000368902
21,0.001743358
19,0.000361227
21,0.001330036
20,0.001745988
19,0.001729392
21,0.003292233
21,0.000883604
21,0.001396356
20,0.000454794
20,0.000171095
20,0.000161872
20,0.000088532
20,0.000033707
21,0.00147523
19,0.000019429
21,0.010416699
20,0.006907566
19,0.000025269
20,0.004051351
21,0.000881774
20,0.000024144
21,0.001512633
21,0.000485033
20,0.000024044
21,0.01500916
21,0.000812154
20,0.000060871
21,0.002752422
21,0.001357
21,0.001070239
19,0.00025454
20,0.010399039
20,0.000103166
20,0.001080301
21,0.001691707
21,0.005985979
21,0.001212757
21,0.001711446
21,0.000947507
21,0.001100691
19,0.000137266
20,0.000346475
20,0.000348098
21,0.000806512
20,0.001335243
21,0.001237508
20,0.000149739
20,0.000673229
21,0.00231346
20,0.001275703
21,0.024526195
21,0.000327311
20,0.000067096
19,0.000299505
21,0.001623102
20,0.003841575
20,0.000105533
21,0.030352635
21,0.000934757
20,0.002977139
20,0.000955816
20,0.000570573
20,0.002910607
20,0.000971552
21,0.001877364
20,0.002296764
19,0.000712649
21,0.005289761
21,0.003676669
20,0.001925992
21,0.001764434
21,0.001023113
18,0.000163292
20,0.011117154
20,0.000615319
20,0.000634363
20,0.001699
20,0.000840419
21,0.015033201
20,0.000665581
20,0.000418278
20,0.000551427
19,0.00143837
20,0.001055858
18,0.000128582
21,0.001232828
19,0.002016706
21,0.002108047
21,0.002868959
20,0.001592222
20,0.000865066
19,0.00009936
19,0.000500532
19,0.000400586
21,0.001185114
21,0.000665915
20,0.011224835
20,0.002589378
21,0.003050581
21,0.001064081
17,0.000022928
21,0.008726786
20,0.000115233
19,0.000204466
21,0.000838953
20,0.00069286
20,0.000037599
20,0.000622939
19,0.000030749
20,0.000254442
21,0.001581367
20,0.000056536
20,0.008197659
21,0.011238808
19,0.001223295
20,0.000338989
21,0.000400076
20,0.008084578
20,0.001301104
21,0.010229126
21,0.001858425
20,0.000441669
20,0.001602734
21,0.013322917
21,0.001407094
20,0.01105327
20,0.000218397
21,0.001756977
20,0.003504712
21,0.001377
21,0.002709687
19,0.00108362
21,0.000603049
21,0.000854986
21,0.001051347
21,0.001518853
20,0.000087134
20,0.000292222
21,0.001688857
20,0.000099646
20,0.004560408
21,0.003490216
19,0.000061623
20,0.000247665
19,0.000458302
20,0.000782621
20,0.00018453
20,0.000078425
21,0.000591948
17,0.00004895
20,0.000054103
20,0.00265147
20,0.001158887
21,0.000695011
21,0.000707102
21,0.001449406
20,0.000358273
20,0.003000776
20,0.000180424
20,0.007678053
21,0.002316878
20,0.000128742
20,0.00027048
20,0.000130981
20,0.001056361
20,0.002209655
20,0.000334024
21,0.001249071
20,0.000508023
20,0.000040556
20,0.000793157
19,0.000439529
21,0.001498944
20,0.000404054
21,0.001592501
20,0.001520726
21,0.000737988
21,0.007987503
18,0.00103708
20,0.018993978
21,0.001274833
20,0.000104192
20,0.000107741
21,0.002102974
21,0.002867877
20,0.000352673
20,0.000303308
20,0.000063902
19,0.001032523
20,0.000530402
20,0.002015612
21,0.010882017
19,0.000117612
20,0.000594244
20,0.002102758
21,0.017412981
20,0.000925932
20,0.001271287
21,0.018378265
20,0.000384616
21,0.001169212
20,0.000049207
20,0.000112769
20,0.000052288
20,0.000191949
19,0.012043576
21,0.001323764
20,0.001328436
19,0.000048289
18,0.000388779
20,0.000726414
19,0.001536168
20,0.00004473
18,0.00341104
19,0.001998293
19,0.000771903
21,0.001538423
20,0.014850996
21,0.001392481
21,0.002390422
21,0.001434782
20,0.001099855
19,0.000046303
20,0.000084438
19,0.000471306
21,0.000226141
21,0.001660518
20,0.000059237
20,0.000461547
20,0.000136467
21,0.009859872
21,0.000531663
21,0.000699062
20,0.000130371
21,0.000707465
21,0.005845113
19,0.000165403
19,0.00045832
20,0.000568569
21,0.009751362
21,0.012243357
21,0.004105284
21,0.000618367
20,0.008409999
20,0.000376443
21,0.001537238
20,0.002130128
21,0.001083224
21,0.000259356
21,0.001203855
22,0.005914089
21,0.001722027
21,0.010783043
21,0.000811793
21,0.000790189
20,0.000733465
21,0.017356684
21,0.000939263
21,0.001132614
20,0.00036749
20,0.002302898
21,0.000510472
18,0.005158535
20,0.000530024
20,0.00917863
21,0.001445693
20,0.000053065
21,0.012580975
20,0.000138813
21,0.00108913
20,0.000438418
19,0.000279927
21,0.000732708
20,0.000024933
20,0.000374073
20,0.000156434
19,0.000143165
20,0.000042286
21,0.00060429
21,0.001728288
20,0.001200291
19,0.000287838
20,0.00038013
21,0.000406247
20,0.000068422
21,0.00056222
21,0.000426636
21,0.006797829
20,0.000069376
21,0.010468884
20,0.000109248
21,0.005049929
21,0.000609621
20,0.000838745
21,0.003369232
20,0.000417328
20,0.000477013
21,0.009853834
20,0.000165737
20,0.000239186
21,0.006373069
21,0.004382796
20,0.000030494
20,0.000193926
21,0.001825617
21,0.000650224
19,0.000337145
21,0.000942861
20,0.000960107
21,0.000733118
21,0.000380331
21,0.006364067
20,0.000100135
20,0.000667091
21,0.000567836
20,0.001144888
21,0.001549157
19,0.000021099
20,0.000536196
20,0.001694344
21,0.001843433
20,0.000096691
21,0.001965392
21,0.000552069
21,0.001652105
21,0.017436571
21,0.000800543
20,0.000178163
21,0.002426854
20,0.00011335
20,0.000074448
20,0.000055355
21,0.000712261
21,0.001344391
20,0.000187761
20,0.01223408
20,0.000174072
20,0.000150298
20,0.001163973
20,0.004847044
20,0.000813446
21,0.000693051
21,0.001646052
21,0.001374398
19,0.000031898
20,0.000148313
19,0.000023312
21,0.000613475
21,0.000953439
21,0.000803809
21,0.001772102
21,0.000733455
19,0.00016847
20,0.000470547
20,0.000516783
21,0.013203133
20,0.000528889
21,0.005393403
20,0.001878485
20,0.003999866
20,0.000235442
21,0.000779521
21,0.009418692
20,0.000102678
21,0.000819712
