Scramble Length,Solution Moves,Solution Time (s)
14,17,0.000082021
15,20,0.000811604
16,20,0.000153908
17,21,0.001016527
18,21,0.016121606
19,20,0.001269197
20,20,0.000488317
21,21,0.000820738
22,21,0.000616172
23,21,0.003866909
24,21,0.001134386
25,21,0.000664892
26,20,0.002165311
27,20,0.004621654
28,21,0.000807114
29,21,0.009994149
30,20,0.000066408
1,1,0.000002109
2,2,0.000005633
3,3,0.000036147
4,4,0.000076342
5,5,0.000851282
6,13,0.00028404
7,7,0.000054513
8,13,0.000015826
9,14,0.000012392
10,10,0.000184356
11,14,0.000197486
12,19,0.002568252
13,13,0.000415649
14,20,0.000155653
15,21,0.000254595
16,20,0.000063617
17,20,0.000629992
18,21,0.001380552
19,19,0.000052281
20,18,0.000811603
21,21,0.001339414
22,20,0.001707402
23,21,0.001154855
24,21,0.000525287
25,21,0.001091414
26,20,0.00075161
27,20,0.000454007
28,21,0.001051891
29,20,0.000955261
30,19,0.00407756
1,1,0.000002311
2,2,0.000002624
3,3,0.000018069
4,5,0.000473344
5,3,0.000003118
6,9,0.029945637
7,7,0.000663389
8,5,0.000044156
9,4,0.000040873
10,7,0.000162088
11,19,0.000278378
12,11,0.000125613
13,20,0.000079669
14,20,0.00024
15,19,0.00134139
16,20,0.000767245
17,21,0.00027925
18,20,0.000434747
19,20,0.000647763
20,20,0.000929325
21,20,0.000645229
22,21,0.001598587
23,21,0.00062859
24,21,0.001369327
25,21,0.000724949
26,21,0.000720181
27,20,0.000631641
28,20,0.000050288
29,20,0.000345113
30,19,0.000040028
1,1,0.000002377
2,2,0.000002038
3,3,0.000005152
4,4,0.000049316
5,5,0.001092676
6,12,0.000009536
7,4,0.000020712
8,8,0.000371911
9,16,0.000019661
10,5,0.000373714
11,15,0.000272154
12,16,0.000194568
13,20,0.000843173
14,21,0.00756373
15,19,0.000090927
16,20,0.000107459
17,19,0.000936804
18,21,0.001773232
19,21,0.001960448
20,21,0.001476767
21,20,0.001236904
22,18,0.000149685
23,21,0.000507217
24,20,0.001032851
25,20,0.000173093
26,20,0.000048482
27,22,0.005060313
28,19,0.00002775
29,21,0.000814966
30,20,0.000179855
1,1,0.000002477
2,2,0.000001898
3,3,0.000030533
4,4,0.00002696
5,5,0.000643618
6,6,0.000124665
7,7,0.00019297
8,18,0.0009631
9,18,0.000204687
10,10,0.000016234
11,18,0.000074361
12,19,0.000159197
13,20,0.000105619
14,15,0.000010408
15,19,0.000047042
16,19,0.00020832
17,21,0.001580318
18,19,0.000136082
19,21,0.000353131
20,21,0.004794629
21,21,0.001126007
22,21,0.000517106
23,20,0.000231496
24,20,0.000042954
25,20,0.001546892
26,21,0.006672303
27,21,0.001280099
28,21,0.000743952
29,21,0.001294802
30,20,0.000023661
1,1,0.0000026
2,2,0.00000284
3,3,0.000007016
4,4,0.000121376
5,5,0.000006669
6,6,0.000059027
7,13,0.000496892
8,15,0.000124719
9,8,0.000007198
10,12,0.000242549
11,14,0.000045451
12,20,0.001428469
13,20,0.008483219
14,20,0.002046351
15,17,0.000756017
16,21,0.000979503
17,21,0.001485544
18,21,0.001432732
19,20,0.000984601
20,21,0.001082474
21,20,0.00010099
22,20,0.000404444
23,20,0.000142198
24,20,0.000907513
25,21,0.002162878
26,21,0.002734731
27,20,0.001478969
28,21,0.001685653
29,21,0.000627823
30,21,0.000534111
1,1,0.000002884
2,2,0.000002797
3,3,0.000024115
4,4,0.00000913
5,5,0.000257856
6,11,0.0005386
7,11,0.000019427
8,8,0.000131635
9,14,0.00010584
10,17,0.00026563
11,14,0.002098913
12,20,0.000127866
13,20,0.000068098
14,20,0.000136576
15,20,0.000154731
16,20,0.000550612
17,17,0.000255139
18,21,0.001178543
19,21,0.00222437
20,19,0.000556557
21,18,0.000520643
22,21,0.010616424
23,20,0.000225207
24,20,0.000568381
25,20,0.000051852
26,20,0.000331783
27,18,0.000145853
28,20,0.000509537
29,20,0.003658831
30,21,0.000947572
1,1,0.000003244
2,2,0.000005408
3,3,0.000004982
4,4,0.000032055
5,5,0.000046335
6,6,0.000597914
7,7,0.000774926
8,13,0.001963776
9,19,0.00016973
10,10,0.000082285
11,11,0.000019701
12,16,0.000011897
13,15,0.000011487
14,18,0.000052944
15,21,0.003928174
16,21,0.000992235
17,18,0.000230621
18,21,0.001491942
19,21,0.000418899
20,21,0.002363578
21,20,0.000639746
22,21,0.003604373
23,20,0.000617434
24,21,0.001113445
25,21,0.00090951
26,21,0.001630096
27,21,0.019442979
28,21,0.000628439
29,21,0.00317155
30,21,0.000515152
1,1,0.000002151
2,2,0.000003107
3,3,0.000025622
4,4,0.000221598
5,5,0.000016086
6,12,0.00134263
7,7,0.003288267
8,13,0.000062462
9,17,0.000336973
10,14,0.000335057
11,19,0.000071713
12,16,0.000932856
13,14,0.000079627
14,20,0.000581653
15,17,0.000026118
16,20,0.001732387
17,18,0.000037657
18,20,0.000892365
19,20,0.000283212
20,21,0.009361532
21,21,0.000707868
22,20,0.015606614
23,21,0.00081588
24,18,0.000048805
25,20,0.000093774
26,20,0.000636425
27,20,0.000301021
28,20,0.001271787
29,20,0.00179452
30,20,0.000152362
1,1,0.000002746
2,2,0.000002698
3,3,0.000003892
4,4,0.000007183
5,5,0.000201333
6,6,0.000354238
7,7,0.000246656
8,13,0.000028773
9,18,0.0008517
10,10,0.000010979
11,17,0.000221608
12,15,0.000011803
13,20,0.00036567
14,17,0.000344769
15,20,0.00011914
16,21,0.001223659
17,18,0.000355876
18,15,0.000043978
19,21,0.000972541
20,21,0.007724859
21,21,0.000920713
22,20,0.00137426
23,20,0.000042951
24,20,0.000585322
25,20,0.000074149
26,20,0.002155442
27,20,0.004346184
28,21,0.001407461
29,21,0.000483737
30,21,0.000691403
1,1,0.000001929
2,2,0.000008369
3,3,0.000065718
4,4,0.000058883
5,3,0.000006599
6,6,0.000223458
7,14,0.000108496
8,13,0.00064993
9,14,0.000063948
10,18,0.000027088
11,19,0.001113949
12,12,0.005318472
13,15,0.000950249
14,19,0.000271228
15,19,0.000195467
16,20,0.000146596
17,17,0.000612655
18,19,0.000192609
19,21,0.001713969
20,21,0.003454847
21,20,0.001137776
22,20,0.000486269
23,19,0.000056443
24,21,0.003942081
25,20,0.001115285
26,20,0.000259359
27,20,0.000696207
28,20,0.000847333
29,21,0.000543621
30,21,0.000630378
1,1,0.000002138
2,2,0.00000162
3,3,0.000002981
4,4,0.000019943
5,5,0.000147471
6,13,0.0001548
7,7,0.000121654
8,13,0.000370195
9,16,0.000115939
10,14,0.000253291
11,20,0.000087532
12,15,0.000075879
13,19,0.000371799
14,20,0.000618468
15,21,0.005699945
16,20,0.005104978
17,21,0.000857351
18,21,0.002121008
19,20,0.000444317
20,20,0.000508448
21,20,0.000753516
22,20,0.00090468
23,20,0.000651364
24,19,0.000019954
25,20,0.000418494
26,21,0.000498353
27,19,0.002266213
28,21,0.00088718
29,20,0.000112831
30,21,0.007760203
1,1,0.000003563
2,2,0.000004648
3,3,0.000029922
4,4,0.000010061
5,5,0.000174945
6,6,0.000069622
7,12,0.001680307
8,8,0.000012249
9,14,0.000045515
10,18,0.000453678
11,19,0.000078098
12,20,0.001039156
13,20,0.000208134
14,20,0.000695826
15,21,0.000734967
16,21,0.014238423
17,21,0.001857076
18,19,0.000216533
19,19,0.000094974
20,21,0.008230763
21,21,0.001381198
22,20,0.001167698
23,21,0.000716528
24,20,0.001559649
25,21,0.007674738
26,20,0.000509254
27,20,0.000732278
28,21,0.001082453
29,20,0.000241445
30,21,0.000525012
1,1,0.000003571
2,2,0.000002446
3,3,0.000035987
4,4,0.000012684
5,5,0.000349926
6,6,0.000130341
7,12,0.000141834
8,12,0.000093281
9,18,0.000046323
10,18,0.000097989
11,17,0.000974855
12,20,0.000333375
13,16,0.000161672
14,20,0.001078956
15,20,0.0008545
16,20,0.000344624
17,19,0.006429258
18,21,0.00175844
19,21,0.000351726
20,19,0.000600976
21,20,0.001130494
22,20,0.002621048
23,20,0.000259239
24,20,0.000042996
25,21,0.001623698
26,21,0.000984553
27,21,0.011869628
28,20,0.00077534
29,21,0.000666919
30,20,0.000280499
1,1,0.000002998
2,2,0.000002342
3,3,0.000042092
4,4,0.000024296
5,14,0.001486405
6,6,0.000102846
7,15,0.001446592
8,16,0.001516881
9,9,0.000041766
10,9,0.000234532
11,17,0.000494824
12,11,0.000084307
13,19,0.000095216
14,19,0.002574144
15,20,0.000147535
16,18,0.000037681
17,20,0.000200102
18,20,0.000222529
19,20,0.000136817
20,21,0.00111054
21,20,0.000634583
22,19,0.000695044
23,21,0.001328589
24,21,0.000889476
25,20,0.002332346
26,20,0.009123203
27,20,0.000265541
28,20,0.000275886
29,20,0.00056576
30,19,0.000111842
1,1,0.000002695
2,2,0.000004607
3,3,0.000035049
4,4,0.00002372
5,5,0.000091133
6,13,0.000107589
7,6,0.00024472
8,16,0.000353024
9,15,0.000296029
10,10,0.000029761
11,18,0.000059085
12,20,0.000618258
13,13,0.000089529
14,16,0.000061153
15,18,0.000764386
16,19,0.00009978
17,20,0.000081809
18,20,0.000033674
19,21,0.001073539
20,21,0.000436714
21,19,0.000018948
22,20,0.000241855
23,19,0.000103618
24,20,0.00064816
25,20,0.000071658
26,20,0.000058063
27,19,0.000088067
28,20,0.000949179
29,20,0.000074411
30,20,0.000341141
1,1,0.000001205
2,2,0.000003438
3,3,0.00001692
4,4,0.000030796
5,5,0.000017303
6,6,0.000093341
7,7,0.000046093
8,9,0.00000841
9,16,0.000010917
10,5,0.000256507
11,20,0.000087791
12,20,0.000537273
13,13,0.000049322
14,20,0.000290339
15,20,0.000341015
16,19,0.000088828
17,21,0.001154588
18,20,0.000352554
19,21,0.01583897
20,21,0.002096892
21,21,0.000475373
22,20,0.000054805
23,21,0.000829889
24,20,0.001661567
25,20,0.001907378
26,20,0.001816739
27,21,0.000714373
28,20,0.001070311
29,18,0.000557801
30,20,0.000451129
1,1,0.000002683
2,2,0.000003358
3,3,0.000012383
4,4,0.000028409
5,5,0.000228616
6,6,0.000190505
7,14,0.000026828
8,10,0.011528168
9,9,0.000401452
10,19,0.000047961
