Scramble Length,Solution Moves,Solution Time (s)
4,4,0.000006921
5,13,0.000014061
6,6,0.000006808
7,13,0.000020858
8,15,0.000081998
9,9,0.000019197
10,18,0.000135762
11,8,0.000009817
12,20,0.000980676
13,20,0.001811117
14,15,0.000014234
15,20,0.000068642
16,19,0.001037916
17,20,0.00059872
18,21,0.002403167
19,20,0.000507631
20,21,0.001299084
1,1,0.000004208
2,2,0.000003116
3,3,0.000004294
4,8,0.000016401
5,5,0.000004612
6,16,0.000013948
7,14,0.000014315
8,14,0.000098642
9,13,0.000028777
10,18,0.000098257
11,20,0.000140436
12,20,0.001414839
13,19,0.000504174
14,19,0.000330518
15,20,0.001747513
16,20,0.000042376
17,20,0.001147202
18,21,0.001249418
19,21,0.002385309
20,21,0.000896381
1,1,0.00000456
2,9,0.000102496
3,3,0.000003987
4,4,0.00000463
5,12,0.000035152
6,12,0.00001086
7,7,0.000060028
8,8,0.0000087
9,9,0.000008488
10,14,0.00002751
11,9,0.000009529
12,17,0.000025724
13,11,0.000011542
14,19,0.000171189
15,21,0.001399973
16,21,0.002415749
17,20,0.000193711
18,20,0.009964892
19,21,0.002438437
20,21,0.000650153
1,1,0.000002985
2,9,0.00009723
3,2,0.000003209
4,8,0.000015118
5,5,0.000005466
6,6,0.000005523
7,7,0.000008702
8,8,0.000006644
9,19,0.00008608
10,19,0.000036797
11,19,0.000138058
12,20,0.000839498
13,19,0.000103147
14,20,0.001932463
15,20,0.002336189
16,20,0.000311731
17,20,0.000484556
18,21,0.003373354
19,20,0.00059637
20,21,0.00225939
1,1,0.000004739
2,2,0.000002812
3,3,0.000003736
4,4,0.000004034
5,5,0.000004811
6,14,0.000010431
7,14,0.0000851
8,15,0.000079093
9,15,0.000015769
10,19,0.000019131
11,18,0.000094411
12,15,0.000011984
13,18,0.000378355
14,21,0.002403851
15,19,0.000108767
16,11,0.000019921
17,20,0.000892485
18,21,0.001382025
19,21,0.001492468
20,21,0.000728011
1,1,0.000002665
2,2,0.000003002
3,3,0.000002946
4,11,0.000085448
5,9,0.000007385
6,13,0.000066779
7,12,0.000013954
8,17,0.000009729
9,9,0.00000704
10,10,0.000007539
11,16,0.000097698
12,19,0.000020747
13,20,0.000796643
14,11,0.000009254
15,20,0.000110603
16,21,0.003299875
17,20,0.000209891
18,20,0.000039875
19,21,0.001033038
20,20,0.012467226
1,1,0.000004979
2,2,0.000003748
3,8,0.000018781
4,8,0.000016734
5,5,0.000005202
6,13,0.00010541
7,14,0.000032128
8,8,0.000009877
9,9,0.000011983
